h,theta,speed
2415,394.5978370929788,17.171763073582635
2420,395.0836501922539,15.658869922287167
2424,395.5042385979762,16.83211839219654
2428,395.91922994770397,17.151645251511884
2434,394.76485319815504,16.48612896304519
2439,394.19682200403804,17.061433439764425
2444,393.9381238976128,16.491461665596667
2449,394.96135307241286,17.15348943396577
2454,394.0732489804136,16.2781064596956
2458,394.51927121236463,17.31889329865682
2462,394.5933478655321,16.315657847557596
2466,392.3299790741612,17.019625384819477
2470,393.4158594402401,16.556890930962062
2476,393.00505121927927,15.90928334841875
2481,393.28763034261624,15.963206444664852
2487,392.47054213359354,15.980225988716287
2493,392.3661204740817,17.327596810807158
2500,392.086623356252,16.208291898818334
2505,392.20907247837704,15.924921042883124
2510,392.53695729663207,16.732791707430394
2514,393.74862004266294,16.085006781607802
2517,392.53383055018674,16.162632195301192
2521,393.05761007848616,16.823848903594207
2524,392.9332288567534,17.024132026105967
2529,394.8264338544679,17.05336865092584
2535,393.8332039070689,16.73331044844386
2540,393.3411321211642,16.64109898749503
2546,394.72390215418454,15.689894406286648
2552,394.4616471863499,15.924743357192172
2556,393.7017164048405,16.049331502356527
2559,393.61534521856987,15.81228796677318
2562,394.0128185756974,16.54909176690799
2566,394.16592748502654,15.5278666301039
2571,394.64618868293627,15.727067978721673
2575,394.39669460835677,15.710081723532774
2580,394.7262899899644,15.74649982762935
2585,395.6789067016198,16.57786229384577
2589,395.22168406520314,16.177012072827914
2593,395.92812337387517,16.09297642218094
2597,394.5270568210445,15.971001637177128
2602,394.42874551531366,15.66741978488247
2606,395.93324664318095,16.542026841559217
2611,394.76414598406575,15.249701109448885
2615,393.2068147395911,15.873624656705672
2619,394.94593254499046,16.259742536597493
2623,393.06865726496477,16.35452396259638
2627,394.38371062276394,16.034760137562557
2631,394.0603332602521,16.100051645887895
2636,393.86712700960584,15.64180309283992
2640,393.2304263896493,15.589266857020878
2645,394.3610887267214,15.395656194405726
2649,394.8551968937108,16.489258413196065
2653,393.47930426052505,16.447652572317203
2658,393.42768426497184,15.56036259371599
2662,394.9980216804776,15.60148801239352
2667,393.97914865693775,16.35536005128727
2671,393.412482824913,16.029208859207415
2675,394.78883188694493,17.27559151623606
2680,393.30144399497414,16.10338681734875
2684,394.9086485111146,16.993141406082795
2689,393.04784563704624,17.077020812175814
2694,393.249264279183,17.25495145157501
2700,394.8925226850789,16.073032808183186
2706,394.56884152950744,16.632564296743823
2712,394.0966333313566,16.48922725126105
2716,393.3556921185522,16.243848826879955
2721,394.0030104368957,16.91280770727057
2724,393.7127370761355,17.40181100109898
2728,394.1679429624926,16.12213339823869
2730,395.3335804735106,17.199583500089478
2733,395.8884698365997,17.17802452742834
2736,394.96864982152476,17.14934533272344
2740,395.01089550811867,17.466844792312482
2743,395.3443669008055,16.265387893083915
2747,396.3231256035549,15.932220387249
2750,395.5623920721244,15.66138098585008
