height,u,v
1.615200000000000000e+04,1.280384535617305453e+01,1.572114529926398552e+00
1.615600000000000000e+04,1.270459074100892316e+01,1.559927595585883786e+00
1.616000000000000000e+04,1.263042807117707156e+01,1.327511483499197453e+00
1.616400000000000000e+04,1.243152369210341668e+01,1.306605790845666748e+00
1.616800000000000000e+04,1.233207150256659013e+01,1.296152944518901506e+00
1.617200000000000000e+04,1.213316712349293525e+01,1.275247251865370801e+00
1.617700000000000000e+04,1.203371493395610692e+01,1.264794405538605560e+00
1.618100000000000000e+04,1.183481055488245381e+01,1.243888712885074854e+00
1.618600000000000000e+04,1.173535836534562726e+01,1.233435866558309613e+00
1.619000000000000000e+04,1.153645398627197061e+01,1.212530173904778685e+00
1.619500000000000000e+04,1.133754960719831750e+01,1.191624481251248202e+00
1.620000000000000000e+04,1.123809741766149095e+01,1.181171634924482960e+00
1.620400000000000000e+04,1.103919303858783429e+01,1.160265942270952033e+00
1.620900000000000000e+04,1.084028865951418119e+01,1.139360249617421550e+00
1.621400000000000000e+04,1.071949843772627986e+01,1.316188908775589583e+00
1.621800000000000000e+04,1.052098920739801358e+01,1.291815040094560052e+00
1.622300000000000000e+04,1.042173459223388221e+01,1.279628105754045286e+00
1.622800000000000000e+04,1.019976110803817448e+01,1.433482939888678143e+00
1.623300000000000000e+04,1.010073430116401560e+01,1.419565629792671313e+00
1.623700000000000000e+04,9.876883405951376815e+00,1.564344650402310632e+00
1.624200000000000000e+04,9.778114571891864060e+00,1.548701203898287693e+00
1.624600000000000000e+04,9.651115979519639509e+00,1.701752141135917329e+00
1.625000000000000000e+04,9.521783679442339832e+00,1.850847255152482607e+00
1.625500000000000000e+04,9.325458242752807436e+00,1.812685456077173907e+00
1.626000000000000000e+04,9.194587446897772409e+00,1.954369893686942250e+00
1.626500000000000000e+04,9.096772686824392551e+00,1.933578724605166332e+00
1.626900000000000000e+04,8.964204596024162086e+00,2.069549699963560307e+00
1.627400000000000000e+04,8.829691109111568181e+00,2.201489249956976924e+00
1.627900000000000000e+04,8.732661536483968590e+00,2.177297060397010320e+00
1.628300000000000000e+04,8.596739853972708900e+00,2.303489501412433693e+00
1.628800000000000000e+04,8.459102924257207334e+00,2.425608731189590195e+00
1.629300000000000000e+04,8.362976754663375090e+00,2.398044995607889973e+00
1.629800000000000000e+04,8.224220901282103924e+00,2.514396660615538348e+00
1.630400000000000000e+04,8.083980388508804182e+00,2.626644452187054224e+00
1.630900000000000000e+04,7.988874736879290062e+00,2.595742752749559568e+00
1.631400000000000000e+04,7.942356035034261907e+00,2.734772497440115746e+00
1.631800000000000000e+04,7.799448752523040262e+00,2.838767189603048635e+00
1.632300000000000000e+04,7.655359497277053116e+00,2.938617186271465620e+00
1.632800000000000000e+04,7.510189221990977160e+00,3.034313406668889268e+00
1.633400000000000000e+04,7.364038827619522110e+00,3.125849027914190614e+00
1.633900000000000000e+04,7.308363661140807821e+00,3.253893144606400778e+00
1.634400000000000000e+04,7.159831517589536176e+00,3.338684267751522938e+00
1.634800000000000000e+04,7.100472965763418465e+00,3.463132059633714288e+00
1.635300000000000000e+04,6.949850888669268478e+00,3.541125897968465885e+00
1.635800000000000000e+04,6.798696465013738255e+00,3.614931033451358910e+00
1.636300000000000000e+04,6.734571744973348650e+00,3.733034075896793702e+00
1.636800000000000000e+04,6.600188215406263659e+00,3.965793176807419496e+00
1.637400000000000000e+04,6.445165530788836250e+00,4.027386408172358045e+00
1.637900000000000000e+04,6.373896316385222249e+00,4.139256666114205174e+00
1.638400000000000000e+04,6.225555536596335315e+00,4.359180916267952455e+00
1.638900000000000000e+04,6.148529157249599919e+00,4.467167917422796286e+00
1.639400000000000000e+04,5.988881727411087041e+00,4.679027212475001640e+00
1.639900000000000000e+04,5.984023903218673723e+00,4.845767011083751186e+00
1.640400000000000000e+04,5.811263767715344031e+00,5.051654523226907223e+00
1.640900000000000000e+04,5.722215156175935569e+00,5.152305668963207630e+00
1.641300000000000000e+04,5.704558872629529098e+00,5.319587208487488894e+00
1.641800000000000000e+04,5.586143571373725081e+00,5.586143571373726857e+00
1.642200000000000000e+04,5.487801126626079551e+00,5.682784422675343450e+00
1.642600000000000000e+04,5.455986880499986924e+00,5.850829612953365455e+00
1.643100000000000000e+04,5.419957911506751103e+00,6.019473086366892822e+00
1.643500000000000000e+04,5.379684037722157974e+00,6.188618557826730537e+00
1.644000000000000000e+04,5.335137160398276457e+00,6.358168877887519166e+00
1.644600000000000000e+04,5.223359245713652399e+00,6.450311480092858041e+00
1.645100000000000000e+04,5.286291284818636527e+00,6.528026076238554687e+00
1.645600000000000000e+04,5.233122540268094980e+00,6.698091405657137010e+00
1.646200000000000000e+04,5.294688687800659821e+00,6.776892481017808834e+00
1.646700000000000000e+04,5.235790701422820881e+00,6.948128937411446771e+00
1.647200000000000000e+04,5.295972203738026352e+00,7.027992488416177075e+00
1.647800000000000000e+04,5.356153706053230934e+00,7.107856039420906491e+00
1.648200000000000000e+04,5.290067270632257568e+00,7.281152949374527061e+00
1.648700000000000000e+04,5.348845795861504548e+00,7.362054648812021540e+00
1.649200000000000000e+04,5.407624321090751529e+00,7.442956348249516019e+00
1.649700000000000000e+04,5.466402846319999398e+00,7.523858047687012274e+00
1.650100000000000000e+04,5.525181371549246379e+00,7.604759747124506752e+00
1.650600000000000000e+04,5.525181371549246379e+00,7.604759747124506752e+00
1.651100000000000000e+04,5.583959896778493359e+00,7.685661446562001231e+00
1.651600000000000000e+04,5.642738422007741228e+00,7.766563145999494822e+00
1.652100000000000000e+04,5.837605724574868482e+00,7.746764447458740044e+00
1.652500000000000000e+04,5.837605724574868482e+00,7.746764447458740044e+00
1.653000000000000000e+04,5.897787226890074841e+00,7.826627998463470348e+00
1.653500000000000000e+04,5.957968729205279423e+00,7.906491549468198876e+00
1.654000000000000000e+04,5.957968729205279423e+00,7.906491549468198876e+00
1.654500000000000000e+04,6.156614753256581807e+00,7.880107536067219698e+00
1.655000000000000000e+04,6.156614753256581807e+00,7.880107536067219698e+00
1.655600000000000000e+04,6.218180900789147536e+00,7.958908611427892410e+00
1.656100000000000000e+04,6.279747048321713265e+00,8.037709686788563346e+00
1.656600000000000000e+04,6.279747048321713265e+00,8.037709686788563346e+00
1.657200000000000000e+04,6.482000027813327847e+00,8.004603403006798956e+00
1.657700000000000000e+04,6.482000027813327847e+00,8.004603403006798956e+00
1.658200000000000000e+04,6.544932066918311087e+00,8.082317999152497379e+00
1.658700000000000000e+04,6.544932066918311087e+00,8.082317999152497379e+00
1.659200000000000000e+04,6.607864106023295214e+00,8.160032595298194025e+00
1.659700000000000000e+04,6.813548662677315626e+00,8.120071097061167364e+00
1.660100000000000000e+04,6.813548662677315626e+00,8.120071097061167364e+00
1.660600000000000000e+04,6.877827423645969773e+00,8.196675541373064533e+00
1.661000000000000000e+04,6.942106184614624809e+00,8.273279985684963478e+00
1.661400000000000000e+04,7.085437513097478046e+00,8.150863466405938951e+00
1.661900000000000000e+04,7.151043415996528374e+00,8.226334424428216607e+00
1.662400000000000000e+04,7.216649318895578702e+00,8.301805382450492488e+00
1.662800000000000000e+04,7.282255221794629030e+00,8.377276340472770144e+00
1.663300000000000000e+04,7.427349730583325815e+00,8.248907562799075777e+00
1.663700000000000000e+04,7.494262791219211906e+00,8.323222045346815534e+00
1.664200000000000000e+04,7.561175851855098884e+00,8.397536527894555292e+00
1.664700000000000000e+04,7.774781304712481855e+00,8.337432198458545329e+00
1.665200000000000000e+04,7.842981140718730870e+00,8.410567568620463064e+00
1.665700000000000000e+04,7.911180976724980773e+00,8.483702938782379022e+00
1.666100000000000000e+04,7.911180976724980773e+00,8.483702938782379022e+00
1.666200000000000000e+04,8.058037097324369569e+00,8.344341683928352182e+00
1.666700000000000000e+04,8.127502934370268051e+00,8.416275663962217379e+00
1.667100000000000000e+04,8.196968771416170085e+00,8.488209643996082576e+00
1.667600000000000000e+04,8.266434608462068567e+00,8.560143624029947773e+00
1.668000000000000000e+04,8.414570696119914928e+00,8.414570696119918480e+00
1.668400000000000000e+04,8.485281374238569541e+00,8.485281374238571317e+00
1.668900000000000000e+04,8.555992052357224154e+00,8.555992052357225930e+00
1.669300000000000000e+04,8.704011584097679943e+00,8.405366282553867308e+00
1.669800000000000000e+04,8.775945564131543364e+00,8.474832119599765790e+00
1.670200000000000000e+04,8.847879544165410337e+00,8.544297956645666048e+00
1.670600000000000000e+04,8.995650529915797833e+00,8.388579828768733648e+00
1.671000000000000000e+04,9.068785900077713791e+00,8.456779664774982663e+00
1.671400000000000000e+04,9.068785900077713791e+00,8.456779664774982663e+00
1.671800000000000000e+04,9.214995835919689071e+00,8.297219518849841435e+00
1.672200000000000000e+04,9.289310318467428829e+00,8.364132579485726637e+00
1.672600000000000000e+04,9.433869752784648455e+00,8.200737862381341614e+00
1.673000000000000000e+04,9.433869752784648455e+00,8.200737862381341614e+00
1.673400000000000000e+04,9.575555538987224224e+00,8.034845121081744423e+00
1.673800000000000000e+04,9.575555538987224224e+00,8.034845121081744423e+00
1.674300000000000000e+04,9.714324518212132276e+00,7.866504888122973327e+00
1.674700000000000000e+04,9.792039114357828922e+00,7.929436927227956566e+00
1.675100000000000000e+04,9.928935495444697779e+00,7.757334589103292544e+00
1.675500000000000000e+04,9.928935495444697779e+00,7.757334589103292544e+00
1.676000000000000000e+04,1.006280742659588867e+01,7.582869291715807591e+00
1.676400000000000000e+04,1.006280742659588867e+01,7.582869291715807591e+00
1.676900000000000000e+04,1.019361412912433629e+01,7.406094178885163082e+00
1.677300000000000000e+04,1.023940055361239487e+01,7.169705454388079602e+00
1.677800000000000000e+04,1.023940055361239487e+01,7.169705454388079602e+00
1.678200000000000000e+04,1.036296965693802363e+01,6.989911293384332147e+00
1.678600000000000000e+04,1.048338209931780085e+01,6.807987937687837388e+00
1.679000000000000000e+04,1.048338209931780085e+01,6.807987937687837388e+00
1.679500000000000000e+04,1.060060120195532285e+01,6.623990802915062481e+00
1.679900000000000000e+04,1.071459125877640162e+01,6.437975936375680774e+00
1.680400000000000000e+04,1.071459125877640162e+01,6.437975936375680774e+00
1.680800000000000000e+04,1.082531754730547924e+01,6.250000000000005329e+00
1.681200000000000000e+04,1.082531754730547924e+01,6.250000000000005329e+00
1.681600000000000000e+04,1.093274633924244732e+01,6.060120253079210428e+00
1.682100000000000000e+04,1.103684491073658691e+01,5.868394534823634601e+00
1.682500000000000000e+04,1.103684491073658691e+01,5.868394534823634601e+00
1.683000000000000000e+04,1.113758155235459668e+01,5.674881246744336138e+00
1.683400000000000000e+04,1.122668220477343404e+01,5.720280296718290636e+00
1.683800000000000000e+04,1.132480498336950170e+01,5.523476449542378930e+00
1.684300000000000000e+04,1.132480498336950170e+01,5.523476449542378930e+00
1.684700000000000000e+04,1.141947811666179113e+01,5.324990097932808197e+00
1.685100000000000000e+04,1.151067276629677139e+01,5.124881702755081037e+00
1.685500000000000000e+04,1.151067276629677139e+01,5.124881702755081037e+00
1.685900000000000000e+04,1.159836115350074692e+01,4.923212218964850173e+00
1.686400000000000000e+04,1.159836115350074692e+01,4.923212218964850173e+00
1.686800000000000000e+04,1.168251656754151924e+01,4.720043077040494417e+00
1.687200000000000000e+04,1.168251656754151924e+01,4.720043077040494417e+00
1.687600000000000000e+04,1.185647141651445935e+01,4.551272959225318715e+00
1.688100000000000000e+04,1.185647141651445935e+01,4.551272959225318715e+00
1.688400000000000000e+04,1.193409628398103628e+01,4.343655820235989395e+00
1.688800000000000000e+04,1.193409628398103628e+01,4.343655820235989395e+00
1.689100000000000000e+04,1.200808591011132265e+01,4.134715561605888823e+00
1.689500000000000000e+04,1.210263776767125599e+01,4.167272377051605581e+00
1.689900000000000000e+04,1.217352340857796555e+01,3.955417527999328886e+00
1.690200000000000000e+04,1.217352340857796555e+01,3.955417527999328886e+00
1.690700000000000000e+04,1.224070087632685322e+01,3.742357820451034378e+00
1.691100000000000000e+04,1.224070087632685322e+01,3.742357820451034378e+00
1.691500000000000000e+04,1.230414970801048469e+01,3.528158154457585738e+00
1.691900000000000000e+04,1.240027587760431516e+01,3.555721890039285515e+00
1.692300000000000000e+04,1.246044315912898170e+01,3.338765681822516207e+00
1.692700000000000000e+04,1.246044315912898170e+01,3.338765681822516207e+00
1.693100000000000000e+04,1.251681486896035445e+01,3.120792453235714969e+00
1.693500000000000000e+04,1.241978529633275485e+01,3.096600263675748366e+00
1.693900000000000000e+04,1.247193682925101044e+01,2.879373495601475597e+00
1.694300000000000000e+04,1.247193682925101044e+01,2.879373495601475597e+00
1.694700000000000000e+04,1.252028928939271246e+01,2.661269642467325891e+00
1.695100000000000000e+04,1.242247452931933083e+01,2.640478473385549307e+00
1.695500000000000000e+04,1.246666522978533109e+01,2.423274241282116215e+00
1.695800000000000000e+04,1.236850251144056578e+01,2.404193341744461865e+00
1.696200000000000000e+04,1.231009691265260031e+01,2.170602220836629126e+00
1.696600000000000000e+04,1.224733542337970782e+01,1.939787366498865184e+00
1.697000000000000000e+04,1.224733542337970782e+01,1.939787366498865184e+00
1.697500000000000000e+04,1.218029724552131476e+01,1.711829141808809851e+00
1.697900000000000000e+04,1.198224363177300056e+01,1.683994521616796414e+00
1.698300000000000000e+04,1.191055381969586513e+01,1.462432120861766105e+00
1.698600000000000000e+04,1.181129920453173376e+01,1.450245186521251339e+00
1.699000000000000000e+04,1.173535836534562726e+01,1.233435866558309613e+00
1.699300000000000000e+04,1.153645398627197061e+01,1.212530173904778685e+00
1.699700000000000000e+04,1.145623902805507299e+01,1.002291041598069921e+00
1.700100000000000000e+04,1.125700008843672606e+01,9.848598930485382708e-01
1.700500000000000000e+04,1.105776114881837557e+01,9.674287444990065099e-01
1.701000000000000000e+04,1.087344814783208413e+01,7.603455638109688497e-01
1.701400000000000000e+04,1.077369174280610231e+01,7.533699164365562639e-01
1.701800000000000000e+04,1.058547306839848190e+01,5.547611361752096126e-01
1.702300000000000000e+04,1.038574716144756849e+01,5.442939449266207541e-01
1.702600000000000000e+04,1.018602125449665152e+01,5.338267536780318956e-01
1.703000000000000000e+04,9.993908270190956955e+00,3.489949670250075409e-01
1.703400000000000000e+04,9.694091022085228104e+00,3.385251180142572758e-01
1.703800000000000000e+04,9.494212856681409463e+00,3.315452186737571916e-01
1.704200000000000000e+04,9.298583564954439495e+00,1.623073798667365453e-01
1.704700000000000000e+04,9.098614025923160042e+00,1.588168985792798305e-01
1.705100000000000000e+04,8.798659717376244416e+00,1.535811766480947860e-01
1.705500000000000000e+04,8.598690178344964963e+00,1.500906953606380712e-01
1.705900000000000000e+04,8.398720639313687286e+00,1.466002140731813841e-01
1.706200000000000000e+04,8.098766330766768107e+00,1.413644921419963396e-01
1.706600000000000000e+04,7.898796791735491318e+00,1.378740108545396248e-01
1.707000000000000000e+04,7.598842483188573027e+00,1.326382889233545803e-01
1.707400000000000000e+04,7.398872944157295350e+00,1.291478076358978933e-01
1.707800000000000000e+04,7.198903405126017674e+00,1.256573263484411784e-01
1.708200000000000000e+04,6.898949096579100271e+00,1.204216044172561340e-01
1.708700000000000000e+04,6.698979557547821706e+00,1.169311231297994330e-01
1.709100000000000000e+04,6.499010018516543141e+00,1.134406418423427321e-01
